,tSNE1,tSNE2
E3418_326,1.1560379,-3.4361649
E3419_61,-14.124894,13.258388
E3420_166,-11.186391,2.4075522
E3421_211,-0.12475636,2.450334
E3422_151,-15.085545,6.610252
E3423_457,15.357887,-2.2842753
E3424_47,-16.290556,14.22828
E3425_444,14.012893,-5.5360518
E3426_128,-10.124574,0.5674334
E3427_219,-4.105956,-0.9212723
E3428_485,13.051275,-6.6334987
E3429_34,-16.085522,15.506585
E3430_47,-16.515804,11.989259
E3431_413,11.714457,-2.2249355
E3432_58,-16.122889,10.634195
E3433_206,-10.781213,0.73894984
E3434_74,-15.193922,13.346679
E3435_260,3.7971187,-1.2281058
E3436_320,6.2496233,-3.956022
E3437_14,-20.261572,14.395783
E3438_316,6.479797,-2.3952956
E3439_163,-12.631051,2.8834977
E3440_437,14.383961,-6.910916
E3441_248,-6.7481318,1.4450502
E3442_56,-16.689945,13.134347
E3443_328,6.9157,-2.9765787
E3444_115,-18.144861,2.9437528
E3445_427,17.518322,-4.1432734
E3446_430,15.465536,-8.520695
E3447_469,15.818662,-9.196617
E3448_144,-16.28038,3.2332592
E3449_338,8.642341,-2.82315
E3450_1,-22.82959,13.47921
E3451_288,5.3278685,-1.0111251
E3452_32,-16.741936,14.46334
E3453_23,-17.732391,13.9967165
E3454_198,-8.22372,-0.5484972
E3455_23,-17.969927,14.744082
E3456_189,-15.863992,2.50629
E3457_34,-16.349026,14.497972
E3458_439,13.215027,-5.666573
E3459_87,-15.403771,7.995543
E3460_88,-12.882385,11.493192
E3461_347,5.894714,-0.11143171
E3462_342,6.6655636,-1.8014197
E3463_453,14.764948,-6.854261
E3464_302,8.919219,-6.118632
E3465_368,14.537031,-1.7860358
E3466_439,13.907701,-6.6137166
E3467_357,15.778467,-7.507163
E3468_259,0.1971866,1.1754026
E3469_172,-7.6383734,-1.1091565
E3470_341,11.521973,-2.7483068
E3471_364,13.534343,-6.872157
E3472_243,-1.8909152,-0.17214441
E3473_449,12.907932,-10.482515
E3474_493,16.244156,-9.008946
E3475_311,5.243177,-2.744105
E3476_167,-10.968391,2.9141557
E3477_194,-8.391207,2.1258233
E3478_268,-4.0503345,-0.23403463
E3479_474,13.458663,-6.2513046
E3480_116,-16.0277,6.489032
E3481_144,-17.674345,1.6970803
E3482_422,12.946351,-10.06911
E3483_151,-11.052866,0.7294746
E3484_142,-14.091393,3.7193358
E3485_339,5.5760307,-2.4218721
E3486_331,14.256698,-8.619776
E3487_211,-1.1990646,-2.126666
E3488_401,14.839766,-10.379533
E3489_278,2.336094,0.9226414
E3490_462,16.609192,-7.39044
E3491_397,11.183181,-4.47434
E3492_84,-15.226207,10.983845
E3493_40,-16.232815,14.614623
E3494_31,-16.323193,15.419206
E3495_384,11.552313,-5.336278
E3496_379,14.10935,-7.3877444
E3497_406,17.061056,-6.29201
E3498_468,17.14609,-8.461392
E3499_401,12.28093,-8.311244
E3500_25,-17.258451,14.875339
E3501_441,15.440412,-7.7237964
E3502_407,12.787205,-4.8771086
E3503_139,-17.775795,2.280247
E3504_235,-7.09865,-1.6168174
E3505_473,19.118156,-8.110394
E3506_478,11.697155,-10.22665
E3507_472,13.738051,-3.190919
E3508_209,-3.424919,1.6128234
E3509_299,6.700658,-3.0829093
E3510_350,6.0374546,-3.2931077
E3511_409,16.278648,-4.831547
E3512_200,-5.9720063,0.15069509
E3513_51,-16.029469,14.531535
E3514_422,8.658199,-3.3954434
E3515_195,-3.5269775,4.9963603
E3516_75,-15.371287,11.748234
E3517_261,-6.2549543,-1.9026704
E3518_484,14.3202915,-6.686181
E3519_199,-10.603382,0.9195288
E3520_250,-3.340549,-0.08331385
E3521_219,-7.1821814,-1.462593
E3522_485,12.752957,-8.880675
E3523_192,-11.581392,1.6307724
E3524_101,-14.515928,6.87447
E3525_397,12.151323,-8.249374
E3526_309,1.3042915,-3.1334138
E3527_474,9.8495865,-6.653128
E3528_202,0.28104794,2.0493917
E3529_90,-16.39958,6.800563
E3530_347,11.381939,-3.871293
E3531_68,-13.718998,12.181825
E3532_232,-4.8213687,-1.817851
E3533_73,-16.192112,8.1280155
E3534_367,11.079628,-5.132067
E3535_446,15.480651,-7.3548717
E3536_55,-16.459688,7.8324738
E3537_339,10.315808,-3.7782753
E3538_305,7.1646647,-2.2892628
E3539_187,-8.186539,1.5806428
E3540_160,-10.815016,2.0171356
E3541_215,-1.5268108,3.6574054
E3542_356,12.598376,-8.817436
E3543_471,15.168785,-7.739301
E3544_299,6.080237,-0.20791002
E3545_356,15.694214,-6.841986
E3546_287,-3.6004052,0.004775014
E3547_176,-11.290341,0.8574992
E3548_231,-1.9490544,-2.0403116
E3549_93,-16.369738,4.7638016
E3550_343,5.5769134,-2.7408066
E3551_467,14.354412,-3.5794797
E3552_238,-7.189126,-1.0339197
E3553_354,13.511401,-6.0887446
E3554_239,3.817643,0.43630245
E3555_177,-5.1854796,0.82416666
E3556_298,4.3107133,-0.96547353
E3557_258,5.151324,-1.23658
E3558_277,1.3882592,-1.9743266
E3559_93,-15.072548,6.30694
E3560_404,18.19234,-7.2051134
E3561_83,-13.606279,9.796333
E3562_23,-18.202715,15.102778
E3563_283,-7.585765,1.0430713
E3564_408,12.490242,-6.8169084
E3565_297,15.797944,-6.3135448
E3566_491,16.23302,-5.6229753
E3567_86,-14.718355,12.470931
E3568_354,14.974459,-5.7859015
E3569_461,16.30343,-9.019787
E3570_266,15.087493,-8.580715
E3571_489,17.516285,-6.2318335
E3572_297,0.75469863,-3.237448
E3573_281,10.866303,-3.4772053
E3574_108,-13.004298,9.553046
E3575_470,17.078152,-2.7282095
E3576_229,-7.3826942,-1.2150922
E3577_69,-14.491239,13.475002
E3578_424,11.513226,-4.4665337
E3579_155,-16.712051,1.9646423
E3580_217,-1.3151914,1.5745418
E3581_1,-22.833061,13.477035
E3582_157,-11.738534,10.013807
E3583_191,-3.734084,4.9197145
E3584_412,14.536476,-7.8497996
E3585_453,15.842816,-4.4353666
E3586_245,-3.7053273,0.12019815
E3587_147,-13.797029,7.312998
E3588_100,-13.87351,11.812113
E3589_85,-14.4515915,6.709769
E3590_263,-3.491869,-0.05603858
E3591_220,-3.1473768,0.6742766
E3592_267,4.921397,-3.3279316
E3593_27,-17.106794,14.31812
E3594_384,13.372657,-7.1397605
E3595_395,8.022308,-3.236917
E3596_377,8.819786,-3.669188
E3597_449,7.6604414,-4.7705913
E3598_357,12.553985,-5.350066
E3599_118,-14.140831,2.6158495
E3600_141,-12.732905,9.658355
E3601_357,13.900043,-4.378975
E3602_155,-15.556156,2.552723
E3603_80,-16.419662,7.18846
E3604_455,10.447306,-4.6636386
E3605_473,12.073221,-6.8466573
E3606_373,1.659753,0.630175
E3607_3,-22.622118,13.595576
E3608_299,4.4356837,-4.346948
E3609_119,-15.713494,4.249916
E3610_297,12.110864,-6.944481
E3611_360,11.808403,-4.613549
E3612_42,-16.057611,14.622356
E3613_85,-15.095107,9.740902
E3614_304,11.426409,-2.6565323
E3615_423,13.515817,-8.072676
E3616_28,-17.02208,15.34937
E3617_393,13.433626,-5.6096835
E3618_317,0.5871634,1.705977
E3619_453,17.015606,-7.353755
E3620_423,14.72785,-7.091316
E3621_321,6.63796,-2.4265912
E3622_418,14.149287,-5.4031725
E3623_422,15.347845,-7.049738
E3624_369,8.18621,-5.8508067
E3625_365,13.870068,-3.790714
E3626_407,17.37282,-11.041687
E3627_391,15.7209635,-4.836259
E3628_314,4.242728,-2.575349
E3629_177,-5.9117646,-2.0968897
E3630_495,15.88712,-8.727783
E3631_280,-0.058575824,-2.2841103
E3632_491,16.076157,-6.6988287
E3633_400,16.077631,-4.4751735
E3634_467,13.583925,-7.696257
E3635_248,3.6608138,-3.6979122
E3636_463,13.910713,-6.9586315
E3637_294,-0.87702036,1.5572361
E3638_499,11.593566,-8.908785
E3639_375,15.766468,-8.461694
E3640_494,17.239573,-6.680469
E3641_291,2.6637285,-3.8578982
E3642_69,-15.826306,11.660447
E3643_257,0.6601187,-3.022329
E3644_293,6.3631835,-3.5357308
E3645_354,5.212142,-1.0814894
E3646_314,3.8412416,-2.3984137
E3647_101,-15.000364,5.7215805
E3648_303,6.010745,-1.2000424
E3649_413,12.924634,-8.783649
E3650_209,-1.8387544,0.5914775
E3651_322,7.1361356,-2.728992
E3652_306,2.803279,-3.8955557
E3653_488,13.778526,-6.300001
E3654_17,-19.444036,14.464357
E3655_162,-11.546028,1.1003332
E3656_170,-15.01518,2.6022391
E3657_332,5.426121,-2.3495238
E3658_497,14.198902,-4.6873717
E3659_10,-21.228752,14.168071
E3660_386,16.067278,-4.0545483
E3661_348,15.977601,-9.162148
E3662_258,1.4958827,-2.4334953
E3663_486,15.655805,-7.7838755
E3664_172,-14.002276,10.111061
E3665_418,15.985835,-8.952574
E3666_395,13.112146,-7.034705
E3667_135,-15.823203,2.738558
E3668_310,1.2834082,-3.17651
E3669_7,-21.932499,13.916911
E3670_326,3.6480305,0.52938926
E3671_374,15.101034,-4.078517
E3672_230,-1.7984908,2.3138523
E3673_432,14.075125,-7.5921197
E3674_27,-16.860384,16.071693
E3675_148,-11.111912,0.78004
E3676_298,3.6271899,0.41648287
E3677_384,11.838063,-3.5217748
E3678_31,-17.030376,14.840792
E3679_112,-16.79513,2.510934
E3680_482,15.229817,-7.1542816
E3681_401,15.314158,-4.401628
E3682_262,-0.5032504,-1.9610587
E3683_204,-7.2503586,-1.3419139
E3684_147,-17.596066,1.758171
E3685_227,-6.6713195,-1.7377601
E3686_395,13.979693,-9.650535
E3687_442,14.300042,-6.892181
E3688_379,13.771785,-5.8405223
E3689_459,15.706428,-8.321493
E3690_64,-15.505341,14.204165
E3691_164,-8.424351,1.6083412
E3692_438,10.04016,-4.4841523
E3693_256,-0.5920111,2.2337146
E3694_135,-16.193272,2.8739889
E3695_70,-15.429162,11.468105
E3696_170,-9.08328,0.83077556
E3697_447,18.8916,-5.758947
E3698_73,-14.805015,10.646854
E3699_17,-19.32129,14.514858
E3700_105,-13.940625,9.131278
E3701_57,-15.401798,13.446416
E3702_234,1.7619128,-2.5410137
E3703_373,6.890294,-2.920472
E3704_19,-18.779064,14.585735
E3705_237,-5.2750163,0.5597475
E3706_166,-9.0931,-0.37707016
E3707_377,14.154623,-8.015332
E3708_136,-17.915756,2.0296292
E3709_312,4.479995,-3.9884887
E3710_15,-19.909822,14.440174
E3711_414,13.650095,-6.625948
E3712_92,-14.293828,10.101143
E3713_280,2.9059205,0.26155335
E3714_218,-7.2602034,-1.371843
E3715_67,-15.1804495,14.023555
E3716_266,1.6813385,-0.63127023
E3717_361,14.759333,-3.965257
E3718_418,16.420494,-8.173062
E3719_13,-20.463354,14.35015
E3720_151,-13.637613,2.3082502
E3721_446,17.27641,-7.2529345
E3722_372,9.823791,-4.3248215
E3723_260,-2.0769248,-0.048516985
E3724_213,-7.171857,-1.6191376
E3725_109,-16.34587,6.2164335
E3726_357,13.772077,-3.7353454
E3727_308,-1.5673674,1.0412728
E3728_181,-4.5196323,-0.1185318
E3729_342,1.9425572,-3.576142
E3730_296,7.914894,-2.319656
E3731_423,13.373824,-6.7586513
E3732_292,12.129644,-10.294129
E3733_217,-7.7134657,-0.82675123
E3734_362,6.5143943,-3.1562757
E3735_48,-15.384769,14.848023
E3736_495,19.534395,-6.092443
E3737_349,14.011547,-4.130123
E3738_384,16.69048,-10.109233
E3739_142,-16.571102,1.9298915
E3740_182,-10.1255045,1.6981359
E3741_253,0.103793986,-1.429403
E3742_443,15.127878,-3.5761137
E3743_451,13.702929,-5.3077235
E3744_42,-16.487642,13.946157
E3745_482,13.949177,-4.6361203
E3746_468,13.036664,-8.59268
E3747_310,5.86731,0.49470052
E3748_228,-1.983565,2.7885008
E3749_388,15.619285,-9.3863945
E3750_43,-15.866729,15.313659
E3751_441,18.82313,-5.0310903
E3752_365,16.913591,-7.5978994
E3753_224,-6.0637712,-1.0036056
E3754_254,2.161004,1.1893688
E3755_443,12.453305,-6.118816
E3756_178,-9.588352,0.4590553
E3757_421,15.069287,-6.039446
E3758_220,-8.612267,2.0145469
E3759_364,13.588525,-8.511967
E3760_393,14.72707,-7.929461
E3761_247,-6.200727,-1.308797
E3762_294,3.100885,-3.888817
E3763_252,8.341804,-4.2571425
E3764_75,-15.82181,10.846249
E3765_106,-16.303177,7.0085473
E3766_11,-20.927805,14.248465
E3767_269,-0.4522906,2.1317382
E3768_94,-17.099344,4.230207
E3769_275,-0.15161555,2.0347743
E3770_223,-3.3078365,-0.2759548
E3771_157,-14.054772,3.348366
E3772_211,-4.083509,0.8124907
E3773_340,2.8985093,1.0001674
E3774_318,7.1916375,-3.4890566
E3775_365,18.0466,-7.2131577
E3776_194,-10.006769,1.7725729
E3777_21,-18.729534,14.49422
E3778_170,-15.880682,2.3323312
E3779_478,12.973089,-7.4589214
E3780_141,-16.174864,6.6985087
E3781_217,-4.914536,-1.1445642
E3782_257,1.5441858,-3.3507311
E3783_203,-14.067767,2.5602722
E3784_399,9.58681,-6.914325
E3785_249,-2.1890182,0.52001077
E3786_327,15.616599,-8.08053
E3787_21,-18.540545,14.557015
E3788_403,16.182785,-4.5326233
E3789_308,11.320899,-1.9516078
E3790_2,-22.778381,13.509465
E3791_329,5.103621,-2.6840737
E3792_111,-15.5613985,7.4115586
E3793_107,-15.473574,7.6313868
E3794_383,17.297632,-6.710785
E3795_280,9.482926,-7.5272255
E3796_256,-3.9291167,-0.6816911
E3797_271,2.1327112,-2.9750042
E3798_140,-15.820981,7.1688733
E3799_287,2.0085278,0.73281693
E3800_442,15.184611,-3.4152997
E3801_299,4.186831,-1.4208446
E3802_289,7.531577,-5.8594584
E3803_470,17.389812,-6.1152596
E3804_203,-0.52110296,1.5456204
E3805_266,-1.3569571,0.5263829
E3806_138,-17.278677,2.1302512
E3807_411,17.419518,-8.14753
E3808_230,3.1084034,-2.868894
E3809_453,15.781629,-6.7127676
E3810_29,-16.795757,14.644851
E3811_360,13.352115,-4.4507837
E3812_246,1.5874256,2.0288298
E3813_87,-14.672012,8.918067
E3814_424,14.588446,-6.626131
E3815_99,-18.56927,2.2428243
E3816_145,-11.704881,9.872541
E3817_89,-16.160316,9.247754
E3818_327,7.7303863,-0.6175187
E3819_82,-13.225552,11.88848
E3820_44,-15.884172,15.243803
E3821_381,18.535597,-6.355788
E3822_228,-7.0248966,-1.4524648
E3823_435,14.58011,-8.319345
E3824_108,-15.200363,5.6129847
E3825_182,-10.968903,2.7322054
E3826_399,3.7847724,-0.82284826
E3827_72,-14.059405,13.391868
E3828_241,1.4663296,-2.1523201
E3829_175,-10.980906,2.9329872
E3830_219,-0.25594202,2.1380174
E3831_151,-12.451151,1.876136
E3832_205,-0.031863395,2.1047175
E3833_179,-13.638458,2.1509502
E3834_413,11.829549,-8.180833
E3835_99,-16.289696,7.3441453
E3836_446,14.24815,-11.410173
E3837_299,10.193044,-7.0136986
E3838_93,-18.163235,3.2315924
E3839_495,14.656555,-2.9089682
E3840_25,-17.531887,14.303614
E3841_233,-3.8400505,0.26779824
E3842_383,15.856999,-6.1166763
E3843_258,5.914118,-1.412947
E3844_489,14.360006,-5.33185
E3845_480,15.456589,-2.7366734
E3846_144,-9.558517,0.0740356
E3847_446,13.6612835,-6.2507973
E3848_261,-0.40832222,1.6892905
E3849_90,-15.551864,10.331949
E3850_123,-15.22739,3.3221602
E3851_182,-13.003683,1.8876693
E3852_123,-18.516426,2.3841176
E3853_201,-2.4009535,3.475557
E3854_474,13.86359,-9.633157
E3855_124,-15.840768,3.24209
E3856_443,15.010813,-5.2306585
E3857_53,-14.76343,13.961775
E3858_26,-17.340206,14.502695
E3859_165,-8.603667,-0.050722145
E3860_160,-11.40862,1.0276909
E3861_85,-13.117644,10.235805
E3862_157,-8.542087,3.0805693
E3863_121,-18.044306,2.1824698
E3864_5,-22.397835,13.708439
E3865_372,11.675843,-6.7551785
E3866_32,-16.648438,14.562147
E3867_261,5.5702667,-2.7932487
E3868_236,-0.875941,-1.2873515
E3869_126,-18.26591,2.3637476
E3870_262,4.7410984,-3.7805886
E3871_200,-1.9536006,-1.5359378
E3872_172,-16.581377,1.7120823
E3873_411,13.515707,-10.889943
E3874_133,-14.952422,3.3027277
E3875_381,5.8144436,-0.26710817
E3876_79,-16.346287,9.728214
E3877_142,-11.058094,2.8227441
E3878_494,15.184445,-5.153432
E3879_129,-14.544897,6.2430634
E3880_167,-7.191079,0.5388726
E3881_221,-5.4238224,0.88273054
E3882_472,11.546077,-9.269064
E3883_174,-9.902556,1.9751687
E3884_334,12.061783,-9.611078
E3885_484,15.279205,-9.050796
E3886_476,16.101553,-2.852897
E3887_173,-8.710246,0.66445744
E3888_183,-8.463607,-0.66811377
E3889_408,12.961196,-5.3267283
E3890_280,0.40247917,2.0455265
E3891_136,-17.160292,1.5647135
E3892_420,13.470682,-6.043789
E3893_177,-6.8668265,-1.288329
E3894_82,-13.484696,12.519211
E3895_486,14.413142,-11.845502
E3896_112,-16.114183,6.914046
E3897_339,16.56464,-7.058232
E3898_119,-11.186692,9.677184
E3899_121,-12.638705,9.51784
E3900_310,5.036783,-3.4049876
E3901_179,-1.7609853,3.645863
E3902_57,-14.058821,13.96671
E3903_245,-1.8365026,-0.5420993
E3904_403,11.9833355,-6.591618
E3905_288,-3.4627445,-0.019251894
E3906_383,13.629015,-10.141388
E3907_466,16.974632,-4.732753
E3908_45,-15.90814,13.712351
E3909_26,-17.754883,14.6230755
E3910_323,2.2917988,-0.65072465
E3911_418,11.9327965,-6.1769557
E3912_62,-15.325367,13.990714
E3913_420,15.619525,-5.4819613
E3914_320,4.624836,-1.6374762
E3915_171,-2.928185,-0.20339596
E3916_349,8.380231,-2.3968248
E3917_452,8.640074,-3.4109526
E3918_488,13.7736225,-5.0616803
E3919_33,-16.478014,10.325825
E3920_150,-16.133465,3.053304
E3921_447,9.720816,-3.275941
E3922_265,7.6441875,0.03867485
E3923_17,-19.408764,14.486402
E3924_11,-21.103899,14.209838
E3925_77,-15.860271,10.48622
E3926_210,-7.0087204,-0.9499912
E3927_460,15.746511,-8.781877
E3928_382,3.6624534,-0.1304078
E3929_15,-20.022753,14.420676
E3930_271,-1.624137,-2.2223296
E3931_343,1.9443215,0.78553766
E3932_294,1.1959308,0.797161
E3933_433,14.386377,-7.5344543
E3934_452,17.238895,-7.4173346
E3935_364,7.139113,-5.2633557
E3936_157,-10.295879,0.48050398
E3937_17,-19.44398,14.488992
E3938_197,-10.320565,1.8719757
E3939_362,15.923744,-7.458041
E3940_160,-15.684373,2.6295514
E3941_228,-7.4077525,-1.3150538
E3942_479,16.280016,-8.395927
E3943_441,15.496039,-7.7549934
E3944_229,-8.741462,0.30847564
E3945_481,13.52577,-6.825955
E3946_161,-14.826566,2.7476034
E3947_382,13.353491,-6.3693743
E3948_419,10.750687,-8.827662
E3949_367,5.228319,-2.249673
E3950_59,-15.994757,10.737842
E3951_205,-4.928367,-0.3447797
E3952_72,-14.585386,13.536887
E3953_328,13.0560465,-11.882311
E3954_419,13.698793,-8.21392
E3955_252,6.864654,-5.492392
E3956_350,8.8700075,-5.3031383
E3957_398,7.7644844,-2.4983745
E3958_488,11.481666,-4.132247
E3959_173,-14.794871,2.56743
E3960_3,-22.644089,13.583519
E3961_253,-0.20625664,2.0082526
E3962_480,14.746708,-7.657578
E3963_11,-21.043987,14.214369
E3964_379,12.248222,-9.210299
E3965_29,-16.795092,15.525143
E3966_123,-16.911568,2.0554247
E3967_425,17.065718,-5.4042625
E3968_320,1.1419314,-3.52688
E3969_271,3.872937,9.0657966e-05
E3970_310,7.2643337,-2.450481
E3971_489,10.64733,-8.158518
E3972_161,-8.218255,-0.8453161
E3973_188,-7.732187,0.13078715
E3974_310,16.53952,-6.920247
E3975_98,-12.681618,10.52178
E3976_159,-15.481354,2.454488
E3977_55,-15.674635,14.441044
E3978_150,-7.56471,1.6830571
E3979_430,14.610912,-6.784947
E3980_39,-16.16465,14.491624
E3981_251,0.68662643,1.2961501
E3982_132,-12.452722,9.796507
E3983_458,16.140156,-7.2045264
E3984_46,-15.901312,14.822193
E3985_144,-2.738283,1.6792808
E3986_432,14.131523,-6.3958826
E3987_74,-13.658828,12.987527
E3988_155,-16.649197,1.7080622
E3989_491,16.068792,-2.9793417
E3990_207,-6.334695,1.2183908
E3991_424,15.627848,-10.589766
E3992_402,12.867721,-7.91002
E3993_268,7.1529703,-0.36131963
E3994_249,-5.876248,-0.7190902
E3995_126,-18.407572,2.3947878
E3996_498,14.76645,-4.799689
E3997_456,14.420918,-4.762513
E3998_2,-22.761372,13.519465
E3999_242,5.8526773,-2.0683928
E4000_494,15.362982,-8.320101
E4001_350,6.5200367,-2.657317
E4002_366,5.481126,-0.6113293
E4003_264,-0.63119,2.047039
E4004_142,-15.809426,3.7425184
E4005_349,11.444882,-2.4635966
E4006_418,12.440018,-5.931705
E4007_242,-2.555411,-0.51330686
E4008_370,13.036319,-5.732527
E4009_93,-16.817724,4.713489
E4010_109,-16.459282,5.688764
E4011_27,-17.282116,15.131645
E4012_272,-1.1087649,1.3273839
E4013_250,-2.091616,0.73467773
E4014_26,-17.240875,15.532175
E4015_357,16.939108,-4.1353936
E4016_240,3.40427,-0.2681696
E4017_58,-15.764459,14.972136
E4018_429,13.751169,-4.8447366
E4019_129,-7.349685,0.19938341
E4020_13,-20.450682,14.352533
E4021_53,-13.766975,14.308842
E4022_36,-16.03956,14.648242
E4023_100,-15.802048,6.7771807
E4024_137,-16.189617,3.1063273
E4025_49,-16.076168,14.566995
E4026_141,-17.531557,1.9761751
E4027_134,-16.69863,2.6801052
E4028_48,-16.020832,13.872893
E4029_483,15.843521,-4.9165
E4030_266,0.010061836,-1.1716423
E4031_471,12.240985,-8.709917
E4032_35,-16.483747,14.685629
E4033_489,15.744589,-7.1370225
E4034_204,-4.3948617,-0.67744225
E4035_264,-4.2192535,-0.43399376
E4036_164,-11.044697,3.8874226
E4037_8,-21.844538,13.9533825
E4038_364,0.12460475,1.2053214
E4039_412,13.97496,-5.74796
E4040_340,15.9624195,-5.877058
E4041_159,-9.070162,-0.104091644
E4042_26,-17.257046,15.73207
E4043_228,-8.665197,0.49425992
E4044_238,-5.9088116,-1.0804383
E4045_144,-13.786284,7.3809905
E4046_444,11.665656,-5.006394
E4047_212,-4.395034,-0.26072305
E4048_268,-4.140825,0.1832528
E4049_420,7.2160544,-3.7569122
E4050_433,13.95594,-11.565036
E4051_359,11.810377,-3.1145651
E4052_167,-11.038107,2.9516327
E4053_412,0.6605573,1.6544247
E4054_255,-7.125999,-1.4366391
E4055_84,-15.040713,11.746002
E4056_244,-0.43640435,2.4561007
E4057_214,-3.2404997,4.903894
E4058_336,7.6078706,-0.33686808
E4059_388,19.1849,-7.787963
E4060_135,-15.5511465,2.9467645
E4061_421,13.208401,-11.70385
E4062_82,-15.738909,10.929706
E4063_67,-16.238184,10.064484
E4064_478,13.6620035,-9.761344
E4065_222,-7.111042,-0.591279
E4066_487,15.309541,-8.64974
E4067_436,12.353844,-9.697527
E4068_334,9.037685,-7.373276
E4069_225,0.61408824,0.86694616
E4070_90,-16.642258,4.7404404
E4071_428,13.626669,-3.7481747
E4072_464,16.105646,-7.312822
E4073_120,-12.000678,10.134492
E4074_420,11.164283,-5.0955186
E4075_33,-16.45728,14.596153
E4076_248,7.203894,-1.1367632
E4077_192,-6.219559,-2.314307
E4078_248,-1.6373495,0.24380329
E4079_431,16.977158,-3.8339498
E4080_295,-5.4180202,0.60188544
E4081_258,1.3709037,0.1935834
E4082_127,-17.794031,2.0090435
E4083_368,18.351938,-6.8523326
E4084_217,-0.57171524,-1.5286409
E4085_90,-16.228348,6.97634
E4086_219,-7.087338,-0.45274138
E4087_236,0.9927252,1.1391739
E4088_94,-13.290837,12.094126
E4089_349,7.0053234,-1.1424937
E4090_173,-2.4332383,4.1022635
E4091_385,4.871015,-3.5150416
E4092_123,-17.483973,2.1644695
E4093_280,-4.1012387,0.17327797
E4094_408,16.404266,-5.859395
E4095_359,10.361425,-5.0181894
E4096_400,12.543019,-6.7442613
E4097_325,13.286333,-6.606914
E4098_444,17.198793,-3.7703784
E4099_337,-2.0619028,0.11507654
E4100_23,-17.683828,14.245084
E4101_393,15.863557,-6.731181
E4102_78,-13.18659,12.201743
E4103_389,9.762056,-4.0984406
E4104_5,-22.368889,13.723411
E4105_442,14.544254,-4.9976687
E4106_308,4.2773323,-1.275141
E4107_438,13.598898,-4.2034607
E4108_268,-2.5115485,-0.6403954
E4109_172,-9.049173,1.3923005
E4110_103,-15.12113,5.2488112
E4111_3,-22.64453,13.5831375
E4112_52,-16.464975,11.677295
E4113_301,13.620662,-4.764957
